1.97015e+00	9.85076e+06	
1.95100e+00	9.75498e+06	
1.94637e+00	9.73186e+06	
1.97606e+00	9.88028e+06	
1.95606e+00	9.78032e+06	
1.94997e+00	9.74984e+06	
1.93314e+00	9.66570e+06	
1.91995e+00	9.59976e+06	
1.90150e+00	9.50748e+06	
1.88887e+00	9.44436e+06	
1.88099e+00	9.40493e+06	
1.86562e+00	9.32808e+06	
1.88346e+00	9.41730e+06	
1.95575e+00	9.77875e+06	
2.05457e+00	1.02728e+07	
2.05598e+00	1.02799e+07	
2.03744e+00	1.01872e+07	
2.03413e+00	1.01706e+07	
2.02942e+00	1.01471e+07	
2.04043e+00	1.02021e+07	
2.03575e+00	1.01787e+07	
2.03257e+00	1.01628e+07	
2.04963e+00	1.02481e+07	
2.03300e+00	1.01650e+07	
2.05200e+00	1.02600e+07	
2.03563e+00	1.01782e+07	
2.01867e+00	1.00934e+07	
2.05719e+00	1.02859e+07	
2.04033e+00	1.02016e+07	
2.02374e+00	1.01187e+07	
2.01014e+00	1.00507e+07	
2.00158e+00	1.00079e+07	
2.00030e+00	1.00015e+07	
2.00349e+00	1.00174e+07	
1.99618e+00	9.98092e+06	
1.98123e+00	9.90614e+06	
1.96628e+00	9.83138e+06	
1.98189e+00	9.90946e+06	
1.96890e+00	9.84450e+06	
1.96116e+00	9.80580e+06	
1.97646e+00	9.88231e+06	
1.97818e+00	9.89090e+06	
1.96560e+00	9.82800e+06	
1.97347e+00	9.86733e+06	
1.95965e+00	9.79825e+06	
1.96585e+00	9.82927e+06	
1.97689e+00	9.88445e+06	
2.02552e+00	1.01276e+07	
2.02078e+00	1.01039e+07	
2.04661e+00	1.02331e+07	
2.03530e+00	1.01765e+07	
2.03926e+00	1.01963e+07	
2.02532e+00	1.01266e+07	
2.01498e+00	1.00749e+07	
2.02192e+00	1.01096e+07	
2.01015e+00	1.00507e+07	
2.03693e+00	1.01847e+07	
2.04213e+00	1.02107e+07	
2.03145e+00	1.01572e+07	
2.02352e+00	1.01176e+07	
2.04358e+00	1.02179e+07	
2.03495e+00	1.01748e+07	
2.02514e+00	1.01257e+07	
2.03618e+00	1.01809e+07	
2.03185e+00	1.01592e+07	
2.01907e+00	1.00954e+07	
2.01399e+00	1.00700e+07	
2.00522e+00	1.00261e+07	
2.03829e+00	1.01915e+07	
2.02620e+00	1.01310e+07	
2.05663e+00	1.02832e+07	
2.05065e+00	1.02532e+07	
2.07272e+00	1.03636e+07	
2.06234e+00	1.03117e+07	
2.06209e+00	1.03104e+07	
2.05977e+00	1.02988e+07	
2.04964e+00	1.02482e+07	
2.03768e+00	1.01884e+07	
2.03369e+00	1.01685e+07	
2.05321e+00	1.02661e+07	
2.05523e+00	1.02762e+07	
2.05303e+00	1.02651e+07	
2.04158e+00	1.02079e+07	
2.03535e+00	1.01767e+07	
2.02626e+00	1.01313e+07	
2.08045e+00	1.04023e+07	
2.10980e+00	1.05490e+07	
2.10147e+00	1.05073e+07	
2.10921e+00	1.05461e+07	
2.10976e+00	1.05488e+07	
2.10274e+00	1.05137e+07	
2.09462e+00	1.04731e+07	
2.15374e+00	1.07687e+07	
2.15618e+00	1.07809e+07	
2.15450e+00	1.07725e+07	
2.14807e+00	1.07404e+07	
2.13677e+00	1.06838e+07	
2.12558e+00	1.06279e+07	
2.11590e+00	1.05795e+07	
2.11740e+00	1.05870e+07	
2.10754e+00	1.05377e+07	
2.14605e+00	1.07303e+07	
2.13647e+00	1.06823e+07	
2.16124e+00	1.08062e+07	
2.18752e+00	1.09376e+07	
2.19541e+00	1.09770e+07	
2.18652e+00	1.09326e+07	
2.17815e+00	1.08908e+07	
2.16737e+00	1.08368e+07	
2.15918e+00	1.07959e+07	
2.15942e+00	1.07971e+07	
2.15477e+00	1.07739e+07	
2.14561e+00	1.07281e+07	
2.13623e+00	1.06812e+07	
2.15344e+00	1.07672e+07	
2.15035e+00	1.07517e+07	
2.14887e+00	1.07444e+07	
2.14916e+00	1.07458e+07	
2.13904e+00	1.06952e+07	
2.15881e+00	1.07940e+07	
2.19946e+00	1.09973e+07	
2.19624e+00	1.09812e+07	
2.20346e+00	1.10173e+07	
2.19523e+00	1.09762e+07	
2.18792e+00	1.09396e+07	
2.20997e+00	1.10499e+07	
2.20061e+00	1.10031e+07	
2.20246e+00	1.10123e+07	
2.19284e+00	1.09642e+07	
2.18668e+00	1.09334e+07	
2.22166e+00	1.11083e+07	
2.28543e+00	1.14271e+07	
2.27578e+00	1.13789e+07	
2.28458e+00	1.14229e+07	
2.30386e+00	1.15193e+07	
2.29469e+00	1.14734e+07	
2.28479e+00	1.14239e+07	
2.27518e+00	1.13759e+07	
2.26545e+00	1.13272e+07	
2.25637e+00	1.12819e+07	
2.25074e+00	1.12537e+07	
2.26419e+00	1.13209e+07	
2.25573e+00	1.12786e+07	
2.25635e+00	1.12818e+07	
2.25321e+00	1.12660e+07	
2.24385e+00	1.12192e+07	
2.23512e+00	1.11756e+07	
2.25497e+00	1.12748e+07	
2.24738e+00	1.12369e+07	
2.23875e+00	1.11937e+07	
2.23164e+00	1.11582e+07	
2.22587e+00	1.11294e+07	
2.22232e+00	1.11116e+07	
2.21375e+00	1.10687e+07	
2.21027e+00	1.10514e+07	
2.20155e+00	1.10077e+07	
2.20403e+00	1.10202e+07	
2.22600e+00	1.11300e+07	
2.22315e+00	1.11157e+07	
2.22639e+00	1.11320e+07	
2.22558e+00	1.11279e+07	
2.22628e+00	1.11314e+07	
2.21765e+00	1.10883e+07	
2.22268e+00	1.11134e+07	
2.21413e+00	1.10707e+07	
2.20689e+00	1.10344e+07	
2.20071e+00	1.10036e+07	
2.19933e+00	1.09967e+07	
2.19094e+00	1.09547e+07	
2.18339e+00	1.09169e+07	
2.17537e+00	1.08769e+07	
2.16844e+00	1.08422e+07	
2.27367e+00	1.13684e+07	
2.26572e+00	1.13286e+07	
2.26177e+00	1.13088e+07	
2.25435e+00	1.12718e+07	
2.28622e+00	1.14311e+07	
2.28125e+00	1.14063e+07	
2.27300e+00	1.13650e+07	
2.26542e+00	1.13271e+07	
2.26059e+00	1.13029e+07	
2.25675e+00	1.12838e+07	
2.25463e+00	1.12731e+07	
2.24662e+00	1.12331e+07	
2.23892e+00	1.11946e+07	
2.23688e+00	1.11844e+07	
2.22890e+00	1.11445e+07	
2.23262e+00	1.11631e+07	
2.24497e+00	1.12248e+07	
2.23851e+00	1.11925e+07	
2.26738e+00	1.13369e+07	
2.25942e+00	1.12971e+07	
2.25679e+00	1.12839e+07	
2.26116e+00	1.13058e+07	
2.26237e+00	1.13118e+07	
2.25455e+00	1.12728e+07	
2.26441e+00	1.13221e+07	
2.25837e+00	1.12918e+07	
2.25635e+00	1.12818e+07	
2.26512e+00	1.13256e+07	
2.26105e+00	1.13053e+07	
2.29314e+00	1.14657e+07	
2.28996e+00	1.14498e+07	
2.28969e+00	1.14484e+07	
2.29147e+00	1.14574e+07	
2.28784e+00	1.14392e+07	
2.28190e+00	1.14095e+07	
2.28598e+00	1.14299e+07	
2.28075e+00	1.14038e+07	
2.30238e+00	1.15119e+07	
2.31463e+00	1.15732e+07	
2.30973e+00	1.15486e+07	
2.30219e+00	1.15110e+07	
2.30776e+00	1.15388e+07	
2.30516e+00	1.15258e+07	
2.29819e+00	1.14909e+07	
2.29919e+00	1.14959e+07	
2.32536e+00	1.16268e+07	
2.32561e+00	1.16280e+07	
2.32790e+00	1.16395e+07	
2.32114e+00	1.16057e+07	
2.31568e+00	1.15784e+07	
2.32024e+00	1.16012e+07	
2.31325e+00	1.15663e+07	
2.30645e+00	1.15322e+07	
2.30053e+00	1.15026e+07	
2.29366e+00	1.14683e+07	
2.30245e+00	1.15123e+07	
2.29577e+00	1.14788e+07	
2.29383e+00	1.14691e+07	
2.30078e+00	1.15039e+07	
2.29371e+00	1.14686e+07	
2.28796e+00	1.14398e+07	
2.28557e+00	1.14279e+07	
2.28593e+00	1.14297e+07	
2.27900e+00	1.13950e+07	
2.27391e+00	1.13696e+07	
2.27113e+00	1.13556e+07	
2.27094e+00	1.13547e+07	
2.26432e+00	1.13216e+07	
2.27959e+00	1.13980e+07	
2.27429e+00	1.13715e+07	
2.27300e+00	1.13650e+07	
2.27225e+00	1.13613e+07	
2.26831e+00	1.13416e+07	
2.26370e+00	1.13185e+07	
2.26246e+00	1.13123e+07	
2.25730e+00	1.12865e+07	
2.25114e+00	1.12557e+07	
2.25553e+00	1.12777e+07	
2.25718e+00	1.12859e+07	
2.25064e+00	1.12532e+07	
2.24457e+00	1.12228e+07	
2.23821e+00	1.11910e+07	
2.23208e+00	1.11604e+07	
2.23377e+00	1.11688e+07	
2.23742e+00	1.11871e+07	
2.23115e+00	1.11557e+07	
2.23852e+00	1.11926e+07	
2.23484e+00	1.11742e+07	
2.22854e+00	1.11427e+07	
2.22491e+00	1.11245e+07	
2.21884e+00	1.10942e+07	
2.21268e+00	1.10634e+07	
2.20817e+00	1.10409e+07	
2.20221e+00	1.10110e+07	
2.21957e+00	1.10979e+07	
2.21371e+00	1.10686e+07	
2.21941e+00	1.10970e+07	
2.24808e+00	1.12404e+07	
2.24562e+00	1.12281e+07	
2.23952e+00	1.11976e+07	
2.23997e+00	1.11998e+07	
2.23427e+00	1.11714e+07	
2.22983e+00	1.11492e+07	
2.22746e+00	1.11373e+07	
2.22280e+00	1.11140e+07	
2.21682e+00	1.10841e+07	
2.21248e+00	1.10624e+07	
2.20978e+00	1.10489e+07	
2.20387e+00	1.10194e+07	
2.20085e+00	1.10042e+07	
2.20433e+00	1.10217e+07	
2.20168e+00	1.10084e+07	
2.19586e+00	1.09793e+07	
2.20434e+00	1.10217e+07	
2.19864e+00	1.09932e+07	
2.20480e+00	1.10240e+07	
2.20183e+00	1.10091e+07	
2.20655e+00	1.10328e+07	
2.21569e+00	1.10784e+07	
2.22728e+00	1.11364e+07	
2.25076e+00	1.12538e+07	
2.25115e+00	1.12558e+07	
2.24746e+00	1.12373e+07	
2.24323e+00	1.12161e+07	
2.23774e+00	1.11887e+07	
2.23206e+00	1.11603e+07	
2.22647e+00	1.11323e+07	
2.22548e+00	1.11274e+07	
2.26740e+00	1.13370e+07	
2.26632e+00	1.13316e+07	
2.27278e+00	1.13639e+07	
2.27047e+00	1.13523e+07	
2.26561e+00	1.13281e+07	
2.28715e+00	1.14357e+07	
2.28378e+00	1.14189e+07	
2.28184e+00	1.14092e+07	
2.27683e+00	1.13841e+07	
2.27155e+00	1.13578e+07	
2.26718e+00	1.13359e+07	
2.26195e+00	1.13098e+07	
2.26281e+00	1.13140e+07	
2.27802e+00	1.13901e+07	
2.28644e+00	1.14322e+07	
2.29559e+00	1.14779e+07	
2.29978e+00	1.14989e+07	
2.29747e+00	1.14874e+07	
2.29239e+00	1.14620e+07	
2.28749e+00	1.14374e+07	
2.29165e+00	1.14583e+07	
2.28735e+00	1.14367e+07	
2.28411e+00	1.14205e+07	
2.27963e+00	1.13982e+07	
2.27422e+00	1.13711e+07	
2.27074e+00	1.13537e+07	
2.27059e+00	1.13530e+07	
2.29742e+00	1.14871e+07	
2.29261e+00	1.14630e+07	
2.28838e+00	1.14419e+07	
2.28654e+00	1.14327e+07	
2.29000e+00	1.14500e+07	
2.28560e+00	1.14280e+07	
2.28166e+00	1.14083e+07	
2.27751e+00	1.13875e+07	
2.27571e+00	1.13786e+07	
2.28444e+00	1.14222e+07	
2.28382e+00	1.14191e+07	
2.28782e+00	1.14391e+07	
2.28332e+00	1.14166e+07	
2.27853e+00	1.13927e+07	
2.27978e+00	1.13989e+07	
2.28628e+00	1.14314e+07	
2.28201e+00	1.14100e+07	
2.28374e+00	1.14187e+07	
2.29156e+00	1.14578e+07	
2.28849e+00	1.14424e+07	
2.29921e+00	1.14961e+07	
2.29447e+00	1.14724e+07	
2.29114e+00	1.14557e+07	
2.29053e+00	1.14526e+07	
2.29172e+00	1.14586e+07	
2.29244e+00	1.14622e+07	
2.29033e+00	1.14517e+07	
2.28635e+00	1.14317e+07	
2.28129e+00	1.14065e+07	
2.27631e+00	1.13815e+07	
2.27141e+00	1.13570e+07	
2.26771e+00	1.13386e+07	
2.26758e+00	1.13379e+07	
2.26466e+00	1.13233e+07	
2.26001e+00	1.13000e+07	
2.25509e+00	1.12754e+07	
2.25542e+00	1.12771e+07	
2.25050e+00	1.12525e+07	
2.24670e+00	1.12335e+07	
2.24185e+00	1.12093e+07	
2.24514e+00	1.12257e+07	
2.24259e+00	1.12130e+07	
2.23927e+00	1.11964e+07	
2.23574e+00	1.11787e+07	
2.23353e+00	1.11676e+07	
2.23103e+00	1.11551e+07	
2.22647e+00	1.11324e+07	
2.23029e+00	1.11514e+07	
2.22946e+00	1.11473e+07	
2.22622e+00	1.11311e+07	
2.22150e+00	1.11075e+07	
2.21768e+00	1.10884e+07	
2.21300e+00	1.10650e+07	
2.21299e+00	1.10649e+07	
2.22534e+00	1.11267e+07	
2.22067e+00	1.11033e+07	
2.22193e+00	1.11096e+07	
2.21834e+00	1.10917e+07	
2.21385e+00	1.10692e+07	
2.21010e+00	1.10505e+07	
2.20638e+00	1.10319e+07	
2.20266e+00	1.10133e+07	
2.20192e+00	1.10096e+07	
2.19744e+00	1.09872e+07	
2.19460e+00	1.09730e+07	
2.19228e+00	1.09614e+07	
2.18833e+00	1.09417e+07	
2.18392e+00	1.09196e+07	
2.18664e+00	1.09332e+07	
2.18630e+00	1.09315e+07	
2.19110e+00	1.09555e+07	
2.18686e+00	1.09343e+07	
2.18772e+00	1.09386e+07	
2.20358e+00	1.10179e+07	
2.19926e+00	1.09963e+07	
2.19585e+00	1.09792e+07	
2.19285e+00	1.09642e+07	
2.18852e+00	1.09426e+07	
2.18481e+00	1.09241e+07	
2.18085e+00	1.09043e+07	
